price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,age_of_house,yr_renovated_filled,has_been_renovated
300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,2006-01-01,,13328 SE 308 Ct,Auburn,WA 98092,19,0,0
640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,2007-01-01,,1816 11th Ave,Seattle,WA 98122,18,0,0
460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,2008-01-01,,1406B NW 64th St,Seattle,WA 98107,17,0,0
525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,2012-01-01,1912-01-01,2067 Gilman Dr W,Seattle,WA 98119,13,1912-01-01 00:00:00,1
499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,2013-01-01,1923-01-01,1141 SE 11th St,North Bend,WA 98045,12,1923-01-01 00:00:00,1
1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,2008-01-01,,104 6th St S,Kirkland,WA 98033,17,0,0
675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,1985-01-01,,14301-14399 SE 63rd St,Bellevue,WA 98006,40,0,0
512031.0,3.0,1.75,1540,3000,1.0,0,2,3,770,770,1920-01-01,1979-01-01,6528 3rd Ave NW,Seattle,WA 98117,105,1979-01-01 00:00:00,1
310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,1918-01-01,1974-01-01,929 N 77th St,Seattle,WA 98103,107,1974-01-01 00:00:00,1
1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,1970-01-01,2014-01-01,3842 NE 92nd St,Seattle,WA 98115,55,2014-01-01 00:00:00,1
255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,1960-01-01,2012-01-01,8019 S 117th St,Seattle,WA 98178,65,2012-01-01 00:00:00,1
435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,1993-01-01,,Tolt Pipeline Trail,Bothell,WA 98011,32,0,0
453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,1983-01-01,2009-01-01,13417 110th Pl NE,Kirkland,WA 98034,42,2009-01-01 00:00:00,1
260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,1975-01-01,,23109 125th Ave SE,Kent,WA 98031,50,0,0
659000.0,4.0,2.0,2090,10800,1.0,0,0,4,2090,0,1951-01-01,1999-01-01,3738 86th Ave SE,Mercer Island,WA 98040,74,1999-01-01 00:00:00,1
223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,1991-01-01,,22124 112th Pl SE,Kent,WA 98031,34,0,0
851000.0,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,1984-01-01,,4412 170th Ave SE,Bellevue,WA 98006,41,0,0
605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,1973-01-01,,2408 178th Ave NE,Redmond,WA 98052,52,0,0
895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,1947-01-01,2012-01-01,2220 5th Ave N,Seattle,WA 98109,78,2012-01-01 00:00:00,1
519000.0,5.0,2.25,2570,13054,1.0,0,1,3,1470,1100,1950-01-01,1992-01-01,1316 SW 172nd St,Normandy Park,WA 98166,75,1992-01-01 00:00:00,1
535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,1983-01-01,2009-01-01,14506 NE 184th Pl,Woodinville,WA 98072,42,2009-01-01 00:00:00,1
489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,1982-01-01,,3309 S 194th St,SeaTac,WA 98188,43,0,0
250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,1965-01-01,1993-01-01,249 S 163rd Pl,Burien,WA 98148,60,1993-01-01 00:00:00,1
580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,1905-01-01,2010-01-01,1121 27th Ave,Seattle,WA 98122,120,2010-01-01 00:00:00,1
1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,1967-01-01,,10208 NE 26th St,Bellevue,WA 98004,58,0,0
605000.0,4.0,2.25,2940,48788,1.0,0,0,5,1520,1420,1961-01-01,,15611 72nd Ave NE,Kenmore,WA 98028,64,0,0
599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,2008-01-01,,7928 150th Ct NE,Redmond,WA 98052,17,0,0
700000.0,3.0,2.5,2490,23891,2.0,0,0,3,2490,0,1993-01-01,,23203 NE 78th Way,Redmond,WA 98053,32,0,0
480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,1956-01-01,,13341 12th Ave NE,Seattle,WA 98125,69,0,0
329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,2002-01-01,,23834 SE 248th Pl,Maple Valley,WA 98038,23,0,0
250000.0,3.0,1.75,1200,24805,1.0,0,0,3,1200,0,1984-01-01,,10858 SE 200th St,Kent,WA 98031,41,0,0
345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,2002-01-01,,11207 SE 272nd Pl,Kent,WA 98030,23,0,0
175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,1991-01-01,,2401-2499 S 244th St,Des Moines,WA 98198,34,0,0
185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,1942-01-01,1999-01-01,10626 12th Ave SW,Seattle,WA 98146,83,1999-01-01 00:00:00,1
411000.0,4.0,2.0,2370,76665,2.0,0,0,4,2370,0,1978-01-01,2000-01-01,35516 44th Ave S,Auburn,WA 98001,47,2000-01-01 00:00:00,1
690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,1922-01-01,2008-01-01,2314 10th Ave E,Seattle,WA 98102,103,2008-01-01 00:00:00,1
265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,1948-01-01,,15022 25th Ave NE,Shoreline,WA 98155,77,0,0
720000.0,4.0,3.0,3550,12327,1.5,0,0,4,2180,1370,1990-01-01,,17325 102nd Ave NE,Bothell,WA 98011,35,0,0
256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,2002-01-01,,1327 S 277th Pl,Des Moines,WA 98198,23,0,0
255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,2002-01-01,,11631 SE 308th Pl,Auburn,WA 98092,23,0,0
540000.0,3.0,2.25,1320,1800,2.0,0,0,3,1320,0,1994-01-01,,3404 E Cherry St,Seattle,WA 98122,31,0,0
481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,1987-01-01,2000-01-01,10600-10650 117th Pl NE,Kirkland,WA 98033,38,2000-01-01 00:00:00,1
575000.0,3.0,1.75,2680,8625,1.0,0,0,5,1590,1090,1974-01-01,,100 Mt Si Pl NW,Issaquah,WA 98027,51,0,0
339950.0,3.0,2.5,2390,34041,1.0,0,0,3,1840,550,1984-01-01,,27622 195th Ave SE,Kent,WA 98042,41,0,0
475000.0,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,1963-01-01,,15320 Corliss Pl N,Shoreline,WA 98133,62,0,0
732000.0,3.0,3.75,2670,6517,2.5,0,4,4,2020,650,1977-01-01,,3741 Belvidere Ave SW,Seattle,WA 98126,48,0,0
860000.0,4.0,1.75,1880,3720,1.5,0,0,4,1880,0,1924-01-01,,15 Raye St,Seattle,WA 98109,101,0,0
389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,1927-01-01,,2148 N 115th St,Seattle,WA 98133,98,0,0
645000.0,3.0,1.75,2270,11472,1.0,0,0,4,1370,900,1956-01-01,,10514 14th Ave NW,Seattle,WA 98177,69,0,0
475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,1981-01-01,,13617 135th Ave NE,Kirkland,WA 98034,44,0,0
550000.0,4.0,2.75,2160,5005,1.0,0,0,3,1430,730,1987-01-01,2000-01-01,9417 25th Ave NE,Seattle,WA 98115,38,2000-01-01 00:00:00,1
305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1360,800,1968-01-01,1997-01-01,14717 58th Ave S,Tukwila,WA 98168,57,1997-01-01 00:00:00,1
782000.0,2.0,1.5,1570,3600,1.5,0,2,4,1320,250,1906-01-01,1990-01-01,1922 5th Ave W,Seattle,WA 98119,119,1990-01-01 00:00:00,1
545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,1923-01-01,,4714 54th Ave S,Seattle,WA 98118,102,0,0
394500.0,4.0,2.5,3002,6042,2.0,0,0,3,3002,0,2004-01-01,2003-01-01,11619 SE 200th St,Kent,WA 98031,21,2003-01-01 00:00:00,1
600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1110,1080,1965-01-01,,14314 NE 72nd St,Redmond,WA 98052,60,0,0
300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,1947-01-01,2012-01-01,16036 6th Ave NE,Shoreline,WA 98155,78,2012-01-01 00:00:00,1
330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2105,0,2003-01-01,,27631-27699 145th Pl SE,Kent,WA 98042,22,0,0
723000.0,4.0,2.25,2430,4748,1.5,0,0,3,1630,800,1928-01-01,1954-01-01,1503 45th Ave SW,Seattle,WA 98116,97,1954-01-01 00:00:00,1
480000.0,5.0,2.5,2160,7737,2.0,0,0,3,2160,0,1998-01-01,2006-01-01,7001 Autumn Ave SE,Snoqualmie,WA 98065,27,2006-01-01 00:00:00,1
496000.0,2.0,1.0,900,9260,1.0,0,0,3,900,0,1946-01-01,,219 NW 56th St,Seattle,WA 98107,79,0,0
625000.0,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,2006-01-01,,10 W Etruria St,Seattle,WA 98119,19,0,0
475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,1962-01-01,,11719 33rd Pl NE,Seattle,WA 98125,63,0,0
275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,1992-01-01,,23017 SE 281st Ct,Maple Valley,WA 98038,33,0,0
253000.0,2.0,1.0,1310,7128,1.0,0,0,4,940,370,1980-01-01,,11414 SE 230th Pl,Kent,WA 98031,45,0,0
630000.0,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,1979-01-01,,11607 NE 103rd Pl,Kirkland,WA 98033,46,0,0
660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,1918-01-01,,2739 31st Ave S,Seattle,WA 98144,107,0,0
262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,1962-01-01,2003-01-01,903 S 101st St,Seattle,WA 98168,63,2003-01-01 00:00:00,1
552000.0,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,1978-01-01,,300 142nd Ave NE,Bellevue,WA 98007,47,0,0
736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,1933-01-01,,2401-2599 Lorentz Pl N,Seattle,WA 98109,92,0,0
355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,1954-01-01,2005-01-01,18010 N Park Pl N,Shoreline,WA 98133,71,2005-01-01 00:00:00,1
305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,1962-01-01,2003-01-01,12633 SE 158th St,Renton,WA 98058,63,2003-01-01 00:00:00,1
484998.0,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,2014-01-01,,2520 Mulberry Walk NE,Issaquah,WA 98029,11,0,0
1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,2014-01-01,,3906 W Briarcliff Ln,Seattle,WA 98199,11,0,0
334500.0,2.0,1.5,830,1858,2.0,0,0,3,830,0,2005-01-01,,2300 14th Ave S,Seattle,WA 98144,20,0,0
475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,2013-01-01,1923-01-01,996 SE 12th St,North Bend,WA 98045,12,1923-01-01 00:00:00,1
309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,2014-01-01,,Bennett Ave SE,Auburn,WA 98092,11,0,0
795000.0,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,2005-01-01,,15941 SE Cougar Mountain Way,Bellevue,WA 98006,20,0,0
274500.0,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,2010-01-01,,26133 242nd Ave SE,Maple Valley,WA 98038,15,0,0
265050.0,2.0,1.5,800,2119,2.0,0,0,3,800,0,2008-01-01,,5257 23rd Ave SW,Seattle,WA 98106,17,0,0
567500.0,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,2006-01-01,,561 Mountain View Ln NW,Issaquah,WA 98027,19,0,0
915000.0,3.0,4.5,3850,62726,2.0,0,0,3,3120,730,2013-01-01,1923-01-01,21101-21199 NE 78th St,Redmond,WA 98053,12,1923-01-01 00:00:00,1
285000.0,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,1995-01-01,,12840 SE 307th Pl,Auburn,WA 98092,30,0,0
445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,2000-01-01,,10010 37th Ave SW,Seattle,WA 98146,25,0,0
304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,1969-01-01,,23030 100th Ave SE,Kent,WA 98031,56,0,0
940000.0,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,1968-01-01,,4558 91st Ave SE,Mercer Island,WA 98040,57,0,0
1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,1995-01-01,,709 7th St S,Kirkland,WA 98033,30,0,0
835000.0,4.0,4.25,4930,25714,2.0,0,0,3,4930,0,2005-01-01,,32805 145th Pl SE,Auburn,WA 98092,20,0,0
290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,1967-01-01,2011-01-01,1901 Shattuck Ave S,Renton,WA 98055,58,2011-01-01 00:00:00,1
250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,1959-01-01,,1201-1215 O St NE,Auburn,WA 98002,66,0,0
342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,2001-01-01,,24612 102nd Pl SE,Kent,WA 98030,24,0,0
1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,1989-01-01,,6410 141st Ave SE,Bellevue,WA 98006,36,0,0
400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,1963-01-01,,2357 N 187th St,Shoreline,WA 98133,62,0,0
312500.0,3.0,1.75,1830,7969,1.0,0,0,3,930,900,1950-01-01,2008-01-01,306 S 15th St,Renton,WA 98055,75,2008-01-01 00:00:00,1
267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,1962-01-01,,4035 S 150th St,Tukwila,WA 98188,63,0,0
575000.0,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,1955-01-01,2005-01-01,4931 SW Forney St,Seattle,WA 98116,70,2005-01-01 00:00:00,1
810000.0,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,1954-01-01,1979-01-01,9530 NE 5th St,Bellevue,WA 98004,71,1979-01-01 00:00:00,1
850000.0,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,1945-01-01,,2431 NW Neptune Pl,Seattle,WA 98117,80,0,0
1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,2730,890,2005-01-01,,3505 W McGraw St,Seattle,WA 98199,20,0,0
1100000.0,4.0,3.75,5070,60123,2.0,0,0,3,5070,0,2000-01-01,,5725 251st Ct NE,Redmond,WA 98053,25,0,0
240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,1960-01-01,2012-01-01,17820 1st Avenue South,Burien,WA 98148,65,2012-01-01 00:00:00,1
198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,1966-01-01,,4114 S 294th St,Auburn,WA 98001,59,0,0
565000.0,4.0,2.5,2230,8624,1.0,0,0,4,1430,800,1969-01-01,,14021 NE 62nd St,Redmond,WA 98052,56,0,0
340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1470,1320,1977-01-01,2004-01-01,17512 Corliss Ave N,Shoreline,WA 98133,48,2004-01-01 00:00:00,1
815000.0,4.0,2.5,3150,4203,2.0,0,0,3,3150,0,2002-01-01,,9714 132nd Ave NE,Kirkland,WA 98033,23,0,0
588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,1940-01-01,,8314 Jones Ave NW,Seattle,WA 98117,85,0,0
280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,1997-01-01,,30021 114th Way SE,Auburn,WA 98092,28,0,0
390000.0,4.0,2.0,1900,76877,1.0,0,0,3,1900,0,2004-01-01,2003-01-01,17116 SE Covington Sawyer Rd,Kent,WA 98042,21,2003-01-01 00:00:00,1
509000.0,2.0,1.5,1930,3521,2.0,0,0,3,1930,0,1989-01-01,,78 145th Pl SE,Bellevue,WA 98007,36,0,0
490600.0,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,1986-01-01,,33247-33248 2nd Pl SW,Federal Way,WA 98023,39,0,0
650000.0,3.0,1.5,1380,4500,1.0,0,0,5,1380,0,1960-01-01,,2719 63rd Ave SE,Mercer Island,WA 98040,65,0,0
715000.0,3.0,4.0,2080,2250,3.0,0,4,3,2080,0,1997-01-01,,4326 Greenwood Ave N,Seattle,WA 98103,28,0,0
529950.0,3.0,1.0,1240,5000,1.5,0,0,5,1240,0,1909-01-01,1988-01-01,820 NW 64th St,Seattle,WA 98107,116,1988-01-01 00:00:00,1
265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,1959-01-01,,3704 NE 9th Ct,Renton,WA 98056,66,0,0
1140000.0,3.0,2.5,2780,33503,1.5,0,1,4,2110,670,1969-01-01,,2800-2998 194th Ave SE,Sammamish,WA 98075,56,0,0
610000.0,3.0,2.0,2300,13418,1.0,0,0,3,1430,870,1955-01-01,2005-01-01,335-345 105th Ave SE,Bellevue,WA 98004,70,2005-01-01 00:00:00,1
554729.0,4.0,2.5,2020,4350,2.0,0,0,5,1730,290,1943-01-01,,4109 W Bertona St,Seattle,WA 98199,82,0,0
395000.0,5.0,1.75,1840,10453,1.0,0,2,3,1360,480,1948-01-01,1994-01-01,2716 SW 170th St,Burien,WA 98166,77,1994-01-01 00:00:00,1
341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,1908-01-01,1988-01-01,8116 8th Ave NE,Seattle,WA 98115,117,1988-01-01 00:00:00,1
264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,1962-01-01,,2152 SW 323rd St,Federal Way,WA 98023,63,0,0
395000.0,4.0,2.75,2640,35070,1.5,0,0,3,2640,0,1963-01-01,2008-01-01,19803 121st Ave SE,Kent,WA 98031,62,2008-01-01 00:00:00,1
640000.0,3.0,2.25,1980,10115,1.0,0,0,3,1980,0,1959-01-01,1989-01-01,3060 124th Ave NE,Bellevue,WA 98005,66,1989-01-01 00:00:00,1
430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,1958-01-01,2004-01-01,7321 39th Ave NE,Seattle,WA 98115,67,2004-01-01 00:00:00,1
410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,1972-01-01,,14214 81st Ave NE,Kirkland,WA 98034,53,0,0
220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,1923-01-01,1998-01-01,7943 13th Ave SW,Seattle,WA 98106,102,1998-01-01 00:00:00,1
405500.0,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,2006-01-01,,9126 45th Ave SW,Seattle,WA 98136,19,0,0
633000.0,4.0,2.5,2360,10000,1.0,0,3,3,1980,380,1977-01-01,2004-01-01,3323-3325 33rd Ave SW,Seattle,WA 98126,48,2004-01-01 00:00:00,1
295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,1948-01-01,1994-01-01,1610 N 185th St,Shoreline,WA 98133,77,1994-01-01 00:00:00,1
1042031.0,4.0,5.0,4110,43560,2.0,0,0,4,4110,0,1978-01-01,2000-01-01,2808 120th Ave NE,Bellevue,WA 98005,47,2000-01-01 00:00:00,1
605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,1970-01-01,2014-01-01,16674 SE 17th St,Bellevue,WA 98008,55,2014-01-01 00:00:00,1
255000.0,2.0,1.5,920,1598,2.0,0,0,3,920,0,1995-01-01,,10740 Stone Ave N,Seattle,WA 98133,30,0,0
474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,1978-01-01,,10828 157th Ave NE,Redmond,WA 98052,47,0,0
370000.0,2.0,1.0,860,5040,1.0,0,0,3,860,0,1956-01-01,2001-01-01,9257 7th Ave NW,Seattle,WA 98117,69,2001-01-01 00:00:00,1
288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,2004-01-01,2003-01-01,22412 SE 243rd St,Maple Valley,WA 98038,21,2003-01-01 00:00:00,1
100000.0,2.0,0.75,660,5240,1.0,0,0,4,660,0,1912-01-01,1989-01-01,749 1st Ave N,Kent,WA 98032,113,1989-01-01 00:00:00,1
1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,2000-01-01,,409 20th Ave,Kirkland,WA 98033,25,0,0
600000.0,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,1975-01-01,,17612 NE 30th Pl,Redmond,WA 98052,50,0,0
515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,1977-01-01,,10723 NE 189th St,Bothell,WA 98011,48,0,0
345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,1999-01-01,,455 S 190th St,Burien,WA 98148,26,0,0
975000.0,6.0,2.75,2520,54160,2.0,1,4,3,2520,0,1954-01-01,2005-01-01,3405 SW Seola Ln,Seattle,WA 98146,71,2005-01-01 00:00:00,1
850000.0,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,1961-01-01,2004-01-01,3914 88th Ave SE,Mercer Island,WA 98040,64,2004-01-01 00:00:00,1
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,2005-01-01,,3433 21st Ave W,Seattle,WA 98199,20,0,0
554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,2006-01-01,,409 Pasco Pl NE,Renton,WA 98059,19,0,0
605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,2001-01-01,,7102 Curtis Dr SE,Snoqualmie,WA 98065,24,0,0
609000.0,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,2014-01-01,,3644 Phinney Ave N,Seattle,WA 98103,11,0,0
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,2007-01-01,,1018 NE 96th St,Seattle,WA 98115,18,0,0
399900.0,2.0,1.75,1410,1005,1.5,0,0,3,900,510,2011-01-01,,932-968 NE High St,Issaquah,WA 98029,14,0,0
1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,4370,0,2008-01-01,,5350 NE 16th St,Renton,WA 98059,17,0,0
519995.0,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,2014-01-01,,14012 163rd Pl SE,Renton,WA 98059,11,0,0
625000.0,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,1960-01-01,,619 9th Ave,Kirkland,WA 98033,65,0,0
600000.0,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,2003-01-01,,769-821 Big Tree Dr NW,Issaquah,WA 98027,22,0,0
671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,1953-01-01,,4222 NE 72nd St,Seattle,WA 98115,72,0,0
459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,1984-01-01,,14301 Wallingford Ave N,Seattle,WA 98133,41,0,0
499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,1995-01-01,,2841 13th Ave W,Seattle,WA 98119,30,0,0
395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,1975-01-01,,13547 104th Pl NE,Kirkland,WA 98034,50,0,0
861990.0,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,2014-01-01,,9622 242nd Way NE,Redmond,WA 98053,11,0,0
382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,1981-01-01,2013-01-01,3825 NE 117th St,Seattle,WA 98125,44,2013-01-01 00:00:00,1
404950.0,4.0,2.25,2340,217014,1.0,0,0,4,2340,0,1982-01-01,2011-01-01,19415 SE 342nd St,Auburn,WA 98092,43,2011-01-01 00:00:00,1
530000.0,3.0,1.75,1320,2500,1.0,0,0,3,870,450,1918-01-01,,2108 NE 54th St,Seattle,WA 98105,107,0,0
195000.0,2.0,1.0,1190,27007,1.0,0,0,4,1190,0,1910-01-01,,205 SW Gibson Ln,Issaquah,WA 98027,115,0,0
747500.0,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,1977-01-01,,16327 Inglewood Pl NE,Kenmore,WA 98028,48,0,0
199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,1961-01-01,2004-01-01,214 SW 305th St,Federal Way,WA 98023,64,2004-01-01 00:00:00,1
548800.0,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,1930-01-01,1997-01-01,8612 8th Ave NE,Seattle,WA 98115,95,1997-01-01 00:00:00,1
870000.0,4.0,3.0,3040,36246,1.5,0,0,3,2680,360,1923-01-01,2014-01-01,200 E Lake Sammamish Pkwy NE,Sammamish,WA 98074,102,2014-01-01 00:00:00,1
588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,1908-01-01,,8222 16th Ave NE,Seattle,WA 98115,117,0,0
775000.0,4.0,3.25,4100,241322,2.0,0,0,3,2500,1600,1981-01-01,2013-01-01,18096-18162 NE 143rd Pl,Woodinville,WA 98072,44,2013-01-01 00:00:00,1
670000.0,6.0,3.0,4050,36171,2.0,0,0,4,2620,1430,1970-01-01,,14717 245th Ave SE,Issaquah,WA 98027,55,0,0
445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,1985-01-01,,2847 NW 70th St,Seattle,WA 98117,40,0,0
300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,1960-01-01,2012-01-01,17237 129th Ave SE,Renton,WA 98058,65,2012-01-01 00:00:00,1
480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,1959-01-01,,305 158th Pl SE,Bellevue,WA 98008,66,0,0
300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,1919-01-01,1934-01-01,8631 17th Ave SW,Seattle,WA 98106,106,1934-01-01 00:00:00,1
360000.0,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,1931-01-01,,3714 S 128th St,Tukwila,WA 98168,94,0,0
527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,1979-01-01,2014-01-01,12750 27th Ave NE,Seattle,WA 98125,46,2014-01-01 00:00:00,1
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,1952-01-01,,2424 109th Ave SE,Bellevue,WA 98004,73,0,0
266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,1981-01-01,,33724 27th Pl SW,Federal Way,WA 98023,44,0,0
866000.0,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,2004-01-01,2003-01-01,Nuthatch Trail,Redmond,WA 98053,21,2003-01-01 00:00:00,1
335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,1951-01-01,,10203 42nd Ave SW,Seattle,WA 98146,74,0,0
215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,1967-01-01,,1625 SW 351st St,Federal Way,WA 98023,58,0,0
481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,2002-01-01,,1831 NE 29th Ct,Renton,WA 98056,23,0,0
320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,1950-01-01,2005-01-01,5608 NE 204th St,Kenmore,WA 98028,75,2005-01-01 00:00:00,1
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,1918-01-01,1985-01-01,1708 Franklin St,Enumclaw,WA 98022,107,1985-01-01 00:00:00,1
