price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,street,age_of_house,has_been_renovated,city_encoded,statezip_encoded
260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,0,1518 25th Ave,103,1,34,561183.4248366079
410000.0,3.0,2.0,1400,45738,2.0,0,0,4,1400,0,26907 94th Ave SW,44,0,40,486103.125
355000.0,4.0,2.5,1890,7867,2.0,0,0,3,1890,0,24920-24925 235th Way SE,29,0,20,330611.4434599114
275500.0,2.0,1.0,720,11400,1.0,0,0,5,720,0,18529 Ashworth Ave N,74,0,35,371489.1559139839
415000.0,3.0,1.75,2410,8944,1.0,0,0,4,1860,550,17051 151st Ave SE,58,0,31,343346.2716967027
279000.0,3.0,2.5,1630,7950,1.0,0,0,3,1320,310,20101 137th Ave SE,40,0,17,295171.31601731817
350000.0,5.0,1.75,2330,14322,1.0,0,0,4,1180,1150,13826 SE 141st St,57,0,31,469778.3384703288
355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,0,19228 73rd Ave NE,40,0,16,421035.4263565814
750000.0,4.0,2.25,3190,11597,2.0,0,0,3,2300,890,2513 225th Pl NE,41,0,32,590070.334213527
235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,0,1783 Loraine St,27,1,12,323906.8181818182
209950.0,3.0,1.0,970,9583,1.0,0,0,4,970,0,33235 26th Ave SW,58,0,14,290325.9439775735
230000.0,3.0,1.75,1010,9600,1.0,0,0,5,1010,0,18827 SE 244th Pl,56,0,9,300443.0600414058
725000.0,3.0,2.5,3580,54450,1.5,0,0,3,3580,0,23115 SE 222nd St,35,1,20,330611.4434599114
430000.0,2.0,1.0,1050,2570,1.0,0,0,5,850,200,6520-6588 8th Ave NW,98,0,34,533824.0323426591
661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,16426 NE 107th Pl,48,0,30,625693.6539713541
738000.0,3.0,3.0,2630,4896,2.0,0,0,3,2630,0,10342 155th Ave NE,19,0,30,619039.4253998282
221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,0,636 S 188th St,59,1,34,331070.0
665000.0,3.0,2.5,2610,35000,2.0,0,0,3,2610,0,15325 179th Ave NE,37,1,41,547078.1818181818
255000.0,3.0,2.5,1720,6194,2.0,0,0,3,1720,0,5130 Francis Ct SE,27,1,1,354025.0730117288
355000.0,3.0,1.75,2040,22693,1.0,0,0,4,2040,0,15125 SE 278th Pl,45,0,17,316523.48051948484
755000.0,5.0,2.5,3260,24300,1.5,0,1,4,2310,950,5121 NE 180th St,75,1,19,369062.37934028124
300000.0,3.0,1.5,1590,8911,1.0,0,0,3,1590,0,6615 NE 154th St,69,1,16,426868.6231883913
500000.0,4.0,1.0,1440,7100,1.5,0,0,3,1440,0,3006 NW 60th St,119,1,34,550386.0
191000.0,2.0,1.0,900,3400,1.0,0,0,5,900,0,8523 Dallas Ave S,120,0,34,335102.09375
315000.0,6.0,4.0,3120,4240,2.0,0,2,4,2090,1030,7945 14th Ave SW,32,0,34,312059.7826086957
415000.0,3.0,2.5,1060,1536,2.0,0,0,3,1060,0,2922 NW 85th St,25,0,34,533824.0323426591
394000.0,4.0,2.5,3000,9793,2.0,0,0,3,3000,0,26309 235th Ave SE,23,0,20,341808.2189189189
490000.0,3.0,2.5,2230,5348,2.0,0,0,3,2230,0,7325 Heather Ave SE,25,0,37,514963.86363636365
523460.0,5.0,1.75,1890,5000,1.5,0,0,3,1090,800,1126 NW 58th St,119,1,34,542447.619047619
550000.0,4.0,3.5,4150,16197,2.0,0,0,3,4150,0,11824 SE 290th Pl,19,0,1,354025.0730117288
342000.0,3.0,1.75,1780,10409,1.0,0,0,3,1280,500,15634 129th Pl SE,44,1,31,343346.2716967027
560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,612 Orcas Ave NE,22,0,31,471849.8096955278
1050000.0,4.0,4.25,4390,13833,2.0,0,3,3,3320,1070,5160 235th Pl SE,22,0,15,567669.1527777812
710000.0,2.0,1.5,1640,4080,1.5,0,0,5,1540,100,4532 Latona Ave NE,109,0,34,617742.55
1020000.0,3.0,2.25,1670,4800,1.5,0,3,3,1670,0,715 W Howe St,122,1,34,727975.0
399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,0,9531 S 204th Pl,36,0,17,275237.0739898909
480000.0,2.0,1.0,1500,3420,1.0,0,0,3,1500,0,4422 Woodlawn Ave N,123,0,34,545532.34142857
410000.0,3.0,1.0,2710,19000,2.0,0,3,4,2710,0,17449 Sylvester Rd SW,75,1,6,384487.6587301714
530000.0,4.0,1.75,2860,48351,1.0,0,0,3,1710,1150,18926 NE 183rd St,47,0,41,572636.3970588235
528000.0,2.0,0.75,840,40642,1.0,1,4,4,840,0,8907 SW Quartermaster Dr,88,0,40,486103.125
469900.0,4.0,2.5,2990,8913,2.0,0,0,4,2990,0,18626 136th Pl SE,34,0,31,348981.0381426269
397000.0,5.0,1.0,1170,6757,1.0,0,0,4,800,370,14327 24th Ave NE,81,0,34,437633.48214285716
718500.0,3.0,1.5,1200,6240,1.0,0,0,3,1030,170,326 36th Ave E,73,1,34,736843.75
195000.0,2.0,1.0,1020,8100,1.0,0,0,3,1020,0,11819 1st Avenue South,85,1,34,227611.0
285000.0,2.0,1.0,910,8155,1.0,0,0,4,910,0,15322 26th Ave NE,77,0,35,369062.37934028124
295000.0,1.0,1.0,700,2500,1.0,0,0,4,700,0,4108 25th Ave SW,118,0,34,295356.0606060682
602000.0,4.0,1.75,2420,37800,1.0,0,0,4,1880,540,23607 NE 72nd St,44,0,30,648667.2204968971
235000.0,3.0,1.75,1950,8712,1.0,0,0,3,1950,0,18201-18223 114th Ave SE,65,1,31,310950.0
465000.0,4.0,2.5,3060,6000,2.0,0,0,3,3060,0,21212 SE 260th St,13,1,20,343983.18489582813
234000.0,4.0,1.0,1390,18000,1.0,0,0,3,1390,0,3915 S 238th St,70,1,17,267518.6153846154
504200.0,2.0,1.5,1200,1687,3.0,0,0,3,1200,0,3467 Meridian Ave N,17,0,34,564242.7747917623
710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,6625 188th Pl NE,22,0,30,619039.4253998282
589500.0,3.0,3.25,2310,3075,2.0,0,0,3,1730,580,4405 40th Ave SW,20,0,34,570115.7073170731
415000.0,3.0,2.75,2600,64626,1.5,0,0,3,2600,0,69506 NE Money Creek Rd,16,0,36,150000.0
735000.0,3.0,2.25,1490,1212,2.0,0,0,3,1040,450,425 15th Ave E,14,0,34,683912.5
427000.0,3.0,2.5,2432,9391,2.0,0,2,3,2432,0,28461 54th Ave S,20,0,14,262977.0844155909
982000.0,4.0,2.75,3610,8580,2.0,0,0,3,3610,0,12440 NE 73rd St,11,0,18,687855.2455357143
459000.0,4.0,3.0,2530,10000,2.0,0,0,3,2530,0,111 S 192nd St,12,1,6,297554.1666666667
483453.0,4.0,2.75,2790,5527,2.0,0,0,3,2790,0,897 SE 11th St,11,0,26,403233.6481481389
246950.0,3.0,3.0,1670,4440,1.0,0,0,3,1670,0,495 Petersen Dr E,11,0,12,330350.33333332
235000.0,1.0,1.5,1170,1456,2.0,0,0,3,1070,100,3003 SW Cycle Ct,18,0,34,413104.88358281966
288790.0,4.0,2.0,1350,942,3.0,0,0,3,1350,0,916 4th Ave NE,17,0,15,587567.1896551724
229800.0,2.0,1.75,1110,1773,2.0,0,0,3,1110,0,4217 Renton Ave S,11,0,34,335102.09375
516500.0,1.0,1.25,1100,638,3.0,0,0,3,1100,0,416 19th Ave E,11,0,34,725709.6153846154
234000.0,3.0,1.0,1040,8128,1.0,0,0,3,1040,0,26720 NE Stewart St,42,1,11,400267.23809522856
230000.0,2.0,1.75,1910,3376,2.0,0,0,3,1910,0,213th Ave SE,45,0,20,339177.2345991519
300000.0,4.0,1.0,1370,8499,1.0,0,0,3,1370,0,14709 26th Ave NE,76,1,35,370952.20634920633
470000.0,3.0,1.5,1500,5000,1.5,0,0,4,1140,360,6737-6741 13th Ave NW,98,0,34,537247.9186534736
339900.0,3.0,1.0,1200,9087,1.0,0,0,5,1200,0,8860 122nd Ct SE,56,0,24,369952.02086049155
650000.0,2.0,1.0,1050,2542,1.0,0,0,3,880,170,1723 27th Ave,121,0,34,547383.3191489362
585000.0,5.0,2.5,2670,16777,1.5,0,0,4,1620,1050,2500 NE 100th St,105,0,34,437633.48214285716
699900.0,4.0,2.5,2190,11500,1.0,0,0,4,1430,760,4421 145th Ave SE,53,0,3,667366.7825520781
598000.0,4.0,2.5,3130,40918,2.0,0,0,3,3130,0,46300 SE 137th St,31,0,26,403233.6481481389
475000.0,3.0,2.5,1700,9100,1.0,0,0,3,1160,540,7318 36th Ave SW,27,1,34,417634.8945085397
314500.0,3.0,1.75,1700,17355,1.0,0,0,3,1200,500,26522 214th Ave SE,47,0,20,341808.2189189189
397000.0,3.0,3.5,1360,1275,2.0,0,0,3,1240,120,1337 14th Ave S,18,0,34,516431.4259259259
345000.0,3.0,2.0,1610,15005,1.0,0,0,4,1610,0,31907 NE 102nd Pl,39,0,7,396356.25
325000.0,5.0,2.75,2130,6222,1.0,0,0,3,1300,830,4443 S Camano Pl,34,0,34,420077.4821669649
265000.0,3.0,1.0,1800,7650,1.0,0,0,5,1800,0,600 Jefferson Ave NE,68,0,31,400593.1206896552
402000.0,4.0,2.75,2950,15540,1.0,0,0,4,2120,830,24204-24298 142nd Ave SE,51,0,17,316523.48051948484
835000.0,3.0,2.25,2120,54014,2.0,0,0,4,2120,0,4204 134th Ave NE,61,0,3,730004.81666665
780000.0,4.0,2.5,3500,7048,2.0,0,0,3,3500,0,8906-8914 236th Ave NE,20,0,30,630069.4283913913
250000.0,3.0,2.0,1440,9220,1.0,0,0,3,1440,0,25816 13th Pl S,60,1,10,291953.5714285789
935000.0,2.0,2.5,1780,2067,2.0,0,0,5,1780,0,223 98th Ave NE,51,0,3,746257.4193548387
300000.0,2.0,1.0,960,8153,1.0,0,0,3,960,0,2610 NE 145th St,78,1,35,368947.1481481515
419000.0,2.0,1.75,1510,4980,1.0,0,0,3,1510,0,13471 Adair Creek Way NE,19,0,30,642094.0712344687
410000.0,1.0,1.5,1010,5750,1.0,0,0,3,1010,0,4611 SW Maple Way,114,1,34,509380.02702702704
461000.0,3.0,1.75,3600,8666,2.0,0,0,4,2400,1200,13017 NE 100th St,77,0,18,683628.0585106383
385000.0,3.0,1.75,1300,7030,1.0,0,0,3,1300,0,13420 121st Ave NE,57,1,18,478461.98870575003
669500.0,4.0,2.25,2500,4046,1.5,0,0,4,1520,980,8044 20th Ave NW,85,1,34,537247.9186534736
491950.0,3.0,2.25,2090,10733,1.0,0,0,3,1440,650,4401 NE 95th St,67,1,34,561565.9634551512
560000.0,3.0,2.25,2070,15002,1.5,0,0,3,2070,0,5121 NE 187th St,70,1,19,370952.20634920633
370000.0,3.0,1.0,1320,7341,1.0,0,0,3,1320,0,14744 31st Ave NE,43,0,35,383241.83246528124
263400.0,4.0,2.0,1360,60548,1.0,0,0,3,960,400,36656 55th Pl S,65,1,1,262977.0844155909
100000.0,2.0,1.0,930,7623,1.0,0,0,2,930,0,1038 SW 152nd St,83,0,6,420256.26461989473
289950.0,3.0,2.5,1760,8584,1.5,0,0,5,1760,0,15827 7th Pl S,88,0,6,331070.0
263000.0,3.0,1.75,1410,8100,2.0,0,0,3,1410,0,22036 SE 268th St,40,0,20,330745.7583333281
397500.0,4.0,2.5,2570,7859,2.0,0,0,3,2570,0,22200 SE 255th St,33,0,20,330745.7583333281
245000.0,3.0,2.75,1300,14197,1.0,0,0,3,860,440,11748 SE 264th St,29,0,17,289649.3858784828
535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,2108 W Bertona St,100,1,34,657435.9612403023
449000.0,4.0,2.5,2960,6031,2.0,0,0,3,2960,0,22614 SE 270th Pl,20,0,20,330745.7583333281
490000.0,4.0,3.0,2330,3497,2.0,0,0,3,1920,410,5294-5296 19th Pl S,22,0,34,330123.5853658537
445800.0,4.0,2.25,2070,39446,1.0,0,0,3,1470,600,20143 47th Ave NE,48,1,19,357609.80265340296
345000.0,2.0,1.0,970,5750,1.0,0,0,4,970,0,5601 29th Ave SW,93,1,34,413104.88358281966
327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,0,11103 SE 219th Pl,35,1,17,283464.49155772553
436500.0,4.0,2.5,2290,11173,2.0,0,0,4,2290,0,133rd Ave SE,37,0,31,342541.5762023284
550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,5606 160th Ave NE,58,0,30,619430.5331338617
441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,6008 8th Ave NE,106,1,34,556859.1290584431
406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,0,4437 49th Ave SW,78,1,34,570115.7073170731
243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,0,7231 NE 171st Ln,35,1,16,426868.6231883913
359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,27721 48th Ave S,32,0,1,246801.73860182977
760000.0,4.0,2.5,3300,165528,2.0,0,0,3,3300,0,19014 233rd Ave NE,41,0,41,576313.28125
408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,7403 48th Ave S,119,1,34,420077.4821669649
480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,550,18713 66th Ave NE,44,1,16,426868.6231883913
875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,2304 N 44th St,96,0,34,563707.9901198571
308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,5968 44th Ave S,71,1,34,420077.4821669649
880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,5720 Princeton Ave NE,94,0,34,601413.5396825238
170000.0,2.0,1.0,1200,24792,2.0,0,0,2,1200,0,3009 W Ames Lake Dr NE,49,0,30,668062.3498964834
491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,4327 242nd Pl SE,40,0,15,589797.8536155238
515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,0,14811 89th Pl NE,22,0,16,426868.6231883913
550000.0,4.0,1.5,2750,128502,1.0,0,0,2,1500,1250,18647 108th Ave SE,67,0,31,312687.5
255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,380,3822 Martin Luther King Jr Way S,106,1,34,330123.5853658537
635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,10068 NE 142nd Pl,20,0,18,478461.98870575003
850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,408 W Lee St,105,1,34,722550.0
265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,11263-11611 Beacon Ave S,73,1,34,258388.4320175263
349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,137 NE 193rd St,67,1,35,369062.37934028124
972000.0,4.0,1.75,2010,6300,1.0,0,2,5,1610,400,2827 43rd Ave W,88,0,34,626202.8656898462
235000.0,2.0,1.0,900,28800,1.0,0,0,1,900,0,8406 Railroad Ave,97,0,37,522562.62
330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,0,24200-24498 144th Ave SE,28,0,17,295171.31601731817
500000.0,4.0,3.0,3720,15048,3.0,0,0,3,3720,0,10218 147th Ave SE,46,1,31,481143.34164136846
570000.0,3.0,2.0,1890,29185,1.0,0,0,3,1470,420,12933 SE 46th Ln,76,1,3,675261.3991935484
544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,6710 Alonzo Ave NW,18,0,34,552826.3942617391
439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,2813 NE 4th Ct,19,0,31,378732.11477411113
530000.0,4.0,2.25,1980,15086,2.0,0,0,3,1980,0,20703 NE 42nd Pl,44,1,32,612734.6029411765
427500.0,2.0,2.0,1090,934,3.0,0,0,3,1090,0,1700 Dexter Ave N,17,0,34,728941.6666666666
337000.0,4.0,2.5,2230,5970,2.0,0,0,4,2230,0,15731 SE 253rd Pl,23,0,9,287712.2548262568
435000.0,4.0,2.0,1880,3840,1.0,0,0,3,970,910,1101 23rd Ave S,121,0,34,525061.0434782609
765000.0,5.0,3.0,2870,5700,1.0,0,0,3,1950,920,4520 Sunnyside Ave N,61,1,34,573333.5524781327
492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,520 NW 201st Pl,58,1,35,574774.1203703611
383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,0,14911 57th Ave S,24,0,39,227019.38095238002
950000.0,4.0,2.5,3670,7680,2.5,0,0,3,3670,0,2913 NE Davis Loop,18,0,15,567669.1527777812
457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,8354 11th Ave NW,17,0,34,550596.4760438709
882566.0,4.0,2.5,3560,5265,3.0,0,0,3,3560,0,17122 NE 117th St,11,0,30,619430.5331338617
963000.0,4.0,3.25,3530,8589,2.0,0,0,3,3530,0,10815 110th Ave NE,18,0,18,698902.5462962963
345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,27019 228th Pl SE,19,0,20,341808.2189189189
800000.0,3.0,3.5,3830,221284,2.0,0,0,3,3530,300,18810 236th Ave NE,32,0,41,576313.28125
314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,37128 19th Way S,32,0,14,306573.8461538461
530000.0,3.0,2.5,3660,39478,2.0,0,2,4,3260,400,27699 SE 401st St,36,0,12,292552.53623186954
650000.0,4.0,2.5,3350,46748,2.0,0,0,3,3350,0,28815 237th Pl SE,21,1,4,415875.0
349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,2709 E Marion St,62,1,34,561183.4248366079
165050.0,3.0,1.0,1200,8514,1.0,0,0,3,1200,0,1419 Farrelly St,66,1,12,278484.64912278944
580000.0,3.0,2.5,2200,11000,2.0,0,2,3,2200,0,1430-1920 W Lake Sammamish Pkwy SE,47,0,3,527845.0
330000.0,3.0,2.5,1680,11312,1.0,0,0,3,1080,600,10843-10857 8th Ave SW,66,1,34,354740.91228071053
875000.0,5.0,3.5,3840,8279,2.0,0,0,3,3840,0,21033 SE 5th St,24,0,32,612734.6029411765
500000.0,2.0,1.0,950,4500,1.0,0,2,3,850,100,4024 Phinney Ave N,99,1,34,564242.7747917623
445000.0,4.0,2.5,2280,42077,2.0,0,0,3,2280,0,19901-19999 SE 290th Pl,31,0,17,287712.2548262568
274900.0,4.0,2.5,1970,6600,2.0,0,0,3,1970,0,28206 130th Ave SE,38,1,17,277439.7250383871
219950.0,3.0,1.5,1620,9310,1.0,0,0,4,1620,0,17459 SE 262nd St,58,0,9,316523.48051948484
691500.0,4.0,2.5,2600,7200,2.0,0,0,3,2600,0,9041 49th Ave NE,63,1,34,556315.335628229
459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,400,7031 18th Ave NW,96,0,34,550596.4760438709
955500.0,4.0,1.75,2130,5080,1.5,0,0,3,2130,0,2572 5th Ave W,111,1,34,710703.8461538461
328950.0,4.0,1.75,2550,8976,1.0,0,0,5,1300,1250,19254 121st Pl SE,47,0,17,286248.08738425
307000.0,3.0,1.0,1150,6000,1.5,0,0,3,1150,0,227 W 2nd St,98,1,26,419893.22916665627
382500.0,3.0,1.75,1040,9000,1.0,0,0,4,1040,0,425-445 Mt Defiance Cir SW,58,0,15,577727.6909090909
478000.0,3.0,2.25,1640,3896,2.0,0,0,3,1640,0,4235 250th Pl SE,31,0,15,567669.1527777812
260000.0,2.0,1.0,770,7906,1.0,0,0,4,770,0,834 NE 189th St,77,0,35,369062.37934028124
850000.0,4.0,3.25,4350,112750,1.0,0,0,3,2200,2150,6407 282nd Ave SE,19,0,15,559025.8225806452
616000.0,4.0,1.75,1700,5846,1.0,0,0,3,1700,0,4003 W Emerson St,68,1,34,657435.9612403023
540000.0,3.0,1.75,2050,9580,1.0,0,0,3,1400,650,22607 NE 14th Dr,41,0,32,594017.1189507847
300000.0,3.0,2.25,1660,5128,2.0,0,0,3,1660,0,278th Ave NE,24,0,11,411944.94252872415
507500.0,3.0,1.75,1990,9594,1.0,0,0,3,1190,800,15311 NE 62nd Ct,48,1,30,625693.6539713541
241000.0,3.0,2.0,1770,7000,1.0,0,0,3,1770,0,30027 58th Pl S,39,0,1,252463.32298136957
485000.0,3.0,2.25,2440,47916,2.0,0,0,3,2090,350,3036 E Ames Lake Dr NE,34,0,30,642094.0712344687
695000.0,3.0,2.5,2620,51354,2.0,0,0,3,2620,0,23337 NE 138th Way,27,1,41,667518.359375
548000.0,4.0,2.5,2440,11005,2.0,0,0,3,2440,0,12219 SE 80th Way,31,0,24,400593.1206896552
345000.0,2.0,1.0,1080,7775,1.0,0,0,3,1080,0,6439 Marshall Ave SW,70,1,34,509380.02702702704
280000.0,3.0,1.0,1090,10710,1.0,0,0,4,1090,0,1048 Redmond Ave NE,63,0,31,400593.1206896552
450000.0,3.0,1.75,1400,13775,1.0,0,0,3,1400,0,6217 NE 156th St,62,1,16,426868.6231883913
515000.0,3.0,2.5,2010,7200,2.0,0,0,3,2010,0,8818 NE 150th St,31,0,16,426868.6231883913
1014250.0,3.0,1.0,1640,12855,1.5,0,0,5,1500,140,720 96th Ave NE,105,0,3,842162.2222222222
739900.0,5.0,2.5,3290,5029,2.0,0,0,3,3290,0,3602 212th Pl SE,21,1,32,734760.6730004918
600000.0,2.0,2.5,2510,14878,2.0,0,0,3,2510,0,17221 102nd Ave NE,35,1,5,475457.1590909091
370000.0,2.0,1.0,860,6050,1.0,0,0,3,860,0,3818 53rd Ave SW,73,1,34,563028.5277777857
729032.0,4.0,2.5,2840,12866,1.0,0,0,4,1780,1060,3200 130th Ave NE,48,0,3,774075.3529411765
510000.0,3.0,1.75,1750,7020,2.0,0,0,3,1750,0,30734 229th Pl SE,91,1,4,343083.3333333333
425000.0,3.0,1.5,1300,19163,1.0,0,0,3,1300,0,14011 NE 71st Pl,61,1,30,619430.5331338617
337000.0,3.0,2.25,1460,941,3.0,0,0,3,1460,0,11707 Greenwood Ave N,19,0,34,385408.69696969696
563000.0,4.0,1.0,1410,3376,1.5,0,0,5,1410,0,621 NW 44th St,114,1,34,542447.619047619
245000.0,3.0,2.0,1190,4072,1.5,0,0,5,1190,0,8301-8399 47th Ave S,118,0,34,417964.82479784905
590000.0,3.0,2.0,1410,6413,1.0,0,0,4,910,500,7264 27th Ave NE,78,1,34,561565.9634551512
695000.0,3.0,2.0,2500,4080,1.5,0,0,5,1680,820,922 N 72nd St,103,1,34,545532.34142857
402500.0,2.0,1.0,800,2280,1.0,0,0,5,800,0,4235 4th Ave NW,79,0,34,550386.0
435000.0,3.0,2.5,2530,13446,2.0,0,0,3,2530,0,28219 NE 149th Pl,32,0,11,410282.7160493704
660000.0,3.0,2.0,2570,28500,1.0,0,0,3,1970,600,15031 NE 144th St,42,1,30,624435.8156142577
300000.0,3.0,2.75,2090,9620,1.0,0,0,3,1340,750,36529 2nd Ave SW,38,1,14,283693.6267280968
600000.0,5.0,2.25,2980,7781,1.0,0,0,3,1580,1400,4531 NE 106th St,65,1,34,430247.0588235294
205000.0,3.0,1.75,1170,8239,1.0,0,0,3,1170,0,26118 189th Ct SE,44,1,9,316523.48051948484
357500.0,3.0,3.5,2080,5100,2.0,0,0,3,2080,0,28121 Maple Ridge Way SE,21,1,20,343983.18489582813
332888.0,2.0,2.5,1050,1029,2.0,0,0,3,950,100,101-115 26th Ave,18,0,34,577127.5460992978
174000.0,2.0,1.0,900,13531,1.0,0,0,3,900,0,102-1/2 5th Ave SW,46,1,27,231666.66666666666
515000.0,2.0,1.0,1050,5000,1.0,0,0,5,1050,0,5609 9th Ave NW,118,0,34,543004.2
392000.0,5.0,2.25,3740,32481,1.5,0,0,3,2240,1500,22835 16th Ave S,67,1,10,313997.0603174667
485000.0,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,216 20th Ave,125,1,34,547383.3191489362
217500.0,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,230 S 317th Pl,41,0,14,306573.8461538461
502000.0,3.0,2.25,1600,45613,2.0,0,0,4,1600,0,17120 166th Pl NE,42,0,41,532802.0454545454
820000.0,3.0,2.25,2880,9750,2.0,0,0,3,2880,0,16614 SE 50th Pl,36,0,3,669023.2658730159
102500.0,2.0,1.0,820,4320,1.0,0,0,3,820,0,9852 20th Ave SW,88,1,34,312059.7826086957
925000.0,5.0,5.5,5190,12637,2.0,0,2,3,5190,0,6525 Cascade Ave SE,24,0,37,514963.86363636365
540000.0,4.0,2.5,2180,10140,1.0,0,0,4,1180,1000,9003 172nd Ave NE,57,0,30,640012.906504061
600000.0,2.0,1.0,910,2002,1.5,0,0,3,910,0,100 20th Ave E,125,1,34,683912.5
406000.0,4.0,1.0,1580,8475,1.5,0,2,4,1580,0,10041 64th Ave S,97,0,34,258388.4320175263
620000.0,4.0,3.0,2130,6325,1.0,0,0,5,1440,690,4002 50th Ave SW,77,1,34,561450.2925926
1060000.0,4.0,2.5,4570,16015,2.0,0,2,3,4570,0,1630 204th Pl NE,35,1,32,585092.6527134478
401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,3027 230th Pl NE,41,0,32,590070.334213527
725000.0,3.0,1.75,1860,6000,2.0,0,2,4,1860,0,3450 S King St,66,0,34,506265.4285714286
276000.0,1.0,0.75,370,1801,1.0,0,0,5,370,0,2508 NW 67th St,102,0,34,550596.4760438709
500000.0,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,265 Almak Ct NW,50,0,15,559025.8225806452
375000.0,3.0,1.75,2530,35150,1.0,0,0,4,1800,730,16621 SE 235th St,48,0,17,293579.35420743836
260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1300,620,10904 SE 212th St,64,1,17,286248.08738425
431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,2309 Aberdeen Ave NE,24,0,31,400593.1206896552
321000.0,4.0,2.5,1830,9601,2.0,0,0,3,1830,0,27619 245th Ave SE,22,0,20,343983.18489582813
433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,4702 S Juneau St,62,0,34,408602.0083365
920000.0,4.0,3.5,4080,10666,2.0,0,0,3,4080,0,8950 237th Pl NE,20,0,30,642094.0712344687
482000.0,3.0,2.25,1710,21485,2.0,0,0,3,1710,0,1022 215th Ave NE,36,0,32,594017.1189507847
712000.0,3.0,2.5,2375,4094,2.0,0,0,3,2375,0,6248 189th Pl NE,23,0,30,640012.906504061
505000.0,4.0,2.75,2200,9778,1.0,0,0,4,1100,1100,12241 SE 62nd St,63,0,3,675261.3991935484
452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,5321-5327 156th Dr NE,59,0,30,640012.906504061
581000.0,4.0,1.0,1630,2566,1.5,0,0,3,1630,0,1819-1827 25th Ave,104,1,34,537582.6099290851
952500.0,4.0,1.5,2550,5055,2.0,0,0,4,2550,0,1901 25th Ave E,115,0,34,683912.5
808000.0,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,14586 NE 58th St,38,0,3,602911.9047618929
476000.0,4.0,3.0,2890,6885,1.0,0,0,3,1590,1300,6516 43rd Ave NE,80,1,34,571454.7167487701
535000.0,4.0,1.75,1420,5000,1.5,0,0,4,1420,0,3027 NW 67th St,80,0,34,552826.3942617391
629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,329 NE Eagle Way,17,0,15,587567.1896551724
417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,27416 208th Ave SE,11,0,20,330745.7583333281
399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,5535 Elaine Ave SE,11,0,1,354025.0730117288
825000.0,4.0,2.75,3990,6637,2.0,0,0,3,3990,0,9342 221st PI NE,22,0,30,668062.3498964834
300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,13328 SE 308 Ct,19,0,1,376849.4788926885
